Zipcode,Target Zip
WA 98188,98346
WA 98188,98354
WA 98188,98359
WA 98188,98366
WA 98188,98367
WA 98188,98370
WA 98188,98371
WA 98188,98372
WA 98188,98373
WA 98188,98374
WA 98188,98375
WA 98188,98383
WA 98188,98388
WA 98188,98390
WA 98188,98391
WA 98188,98392
WA 98188,98402
WA 98188,98403
WA 98188,98404
WA 98188,98405
WA 98188,98406
WA 98188,98407
WA 98188,98408
WA 98188,98409
WA 98188,98413
WA 98188,98416
WA 98188,98418
WA 98188,98421
WA 98188,98422
WA 98188,98424
WA 98188,98438
WA 98188,98439
WA 98188,98443
WA 98188,98444
WA 98188,98445
WA 98188,98446
WA 98188,98447
WA 98188,98465
WA 98188,98466
WA 98188,98467
WA 98188,98498
WA 98188,98499
OR 97203,98601
OR 97203,98603
OR 97203,98604
OR 97203,98606
OR 97015,98607
OR 97203,98611
OR 97203,98625
OR 97203,98626
OR 97203,98629
OR 97203,98632
OR 97203,98642
OR 97015,98648
OR 97203,98660
OR 97203,98661
OR 97203,98662
OR 97203,98663
OR 97203,98664
OR 97203,98665
OR 97015,98671
OR 97203,98674
OR 97203,98675
OR 97203,98682
OR 97203,98683
OR 97203,98684
OR 97203,98685
OR 97203,98686
